customer_id,first_name,last_name,phone,email,street,city,state,zip_code,extract_time,source,local
835,Roseanne,Maynard,Not available,roseanne.maynard@yahoo.com,219 Old Paris Hill Dr. ,Euless,TX,76039,1714319416.005987,csv,False
836,Corinna,Adams,Not available,corinna.adams@msn.com,38 Trenton Court ,Rosedale,NY,11422,1714319416.005987,csv,False
837,Kellye,Campbell,Not available,kellye.campbell@gmail.com,75 Marsh St. ,Baldwinsville,NY,13027,1714319416.005987,csv,False
838,Erna,Sloan,Not available,erna.sloan@aol.com,9449 Fifth Avenue ,Howard Beach,NY,11414,1714319416.005987,csv,False
839,Carolann,Russell,Not available,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542,1714319416.005987,csv,False
840,Gilbert,Calhoun,Not available,gilbert.calhoun@msn.com,7339 Summer Drive ,East Elmhurst,NY,11369,1714319416.005987,csv,False
841,Manie,Maxwell,Not available,manie.maxwell@gmail.com,85 Brickell Ave. ,Ronkonkoma,NY,11779,1714319416.005987,csv,False
842,Giselle,Robles,Not available,giselle.robles@hotmail.com,9747 N. El Dorado Dr. ,San Angelo,TX,76901,1714319416.005987,csv,False
843,Tessie,Farmer,Not available,tessie.farmer@msn.com,870 Cottage Ave. ,Plattsburgh,NY,12901,1714319416.005987,csv,False
844,Felica,Munoz,Not available,felica.munoz@aol.com,24 West Rockwell Dr. ,South Ozone Park,NY,11420,1714319416.005987,csv,False
845,Kathyrn,Bush,Not available,kathyrn.bush@gmail.com,90 Devon St. ,Bronx,NY,10451,1714319416.005987,csv,False
846,Sylvester,Chan,Not available,sylvester.chan@hotmail.com,659 Arcadia Street ,Rocklin,CA,95677,1714319416.005987,csv,False
847,Lizette,Ellison,Not available,lizette.ellison@hotmail.com,865 Sunbeam Street ,Port Washington,NY,11050,1714319416.005987,csv,False
848,Ernestina,Skinner,Not available,ernestina.skinner@hotmail.com,52 Spring Drive ,Elmhurst,NY,11373,1714319416.005987,csv,False
849,Phyllis,Hill,Not available,phyllis.hill@yahoo.com,576 Devon Ave. ,Syosset,NY,11791,1714319416.005987,csv,False
850,Stephanie,Browning,Not available,stephanie.browning@yahoo.com,9156 Lantern St. ,Rowlett,TX,75088,1714319416.005987,csv,True
851,Arlena,Buckner,Not available,arlena.buckner@hotmail.com,629 Locust Ave. ,New Hyde Park,NY,11040,1714319416.005987,csv,False
852,Lezlie,Thompson,Not available,lezlie.thompson@yahoo.com,73 Vernon St. ,Freeport,NY,11520,1714319416.005987,csv,False
853,Brittney,Rojas,Not available,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,1714319416.005987,csv,False
854,Phylis,Adkins,(212) 325-9145,phylis.adkins@msn.com,7781 James Ave. ,New York,NY,10002,1714319416.005987,csv,False
855,Lean,Stark,Not available,lean.stark@msn.com,215 Old Pumpkin Hill St. ,Upland,CA,91784,1714319416.005987,csv,False
856,Lara,Guy,Not available,lara.guy@aol.com,9809 E. Walnut Drive ,Ronkonkoma,NY,11779,1714319416.005987,csv,False
857,Inga,Koch,Not available,inga.koch@msn.com,8445 South New Court ,New Windsor,NY,12553,1714319416.005987,csv,False
858,Klara,Kim,Not available,klara.kim@gmail.com,9660 Sherman Lane ,Rome,NY,13440,1714319416.005987,csv,False
859,Julianne,Shannon,Not available,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,1714319416.005987,csv,False
860,Loni,Mullen,Not available,loni.mullen@msn.com,55 Thompson Avenue ,South Ozone Park,NY,11420,1714319416.005987,csv,False
861,Olympia,Figueroa,Not available,olympia.figueroa@hotmail.com,587 Surrey St. ,Hopewell Junction,NY,12533,1714319416.005987,csv,False
862,Mellie,Puckett,Not available,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,11365,1714319416.005987,csv,False
863,Shonta,Preston,Not available,shonta.preston@msn.com,74 Division St. ,Utica,NY,13501,1714319416.005987,csv,False
864,Lore,Sykes,(716) 382-5169,lore.sykes@aol.com,7050 Beach Drive ,Buffalo,NY,14215,1714319416.005987,csv,False
865,Julia,Joyner,Not available,julia.joyner@msn.com,2 Valley View Dr. ,Astoria,NY,11102,1714319416.005987,csv,False
866,Lynwood,Jackson,Not available,lynwood.jackson@aol.com,9449 Linda Street ,Longview,TX,75604,1714319416.005987,csv,False
867,Rosalva,Hamilton,Not available,rosalva.hamilton@aol.com,9883 Cedar Dr. ,Campbell,CA,95008,1714319416.005987,csv,False
868,Domingo,Casey,(408) 761-9212,domingo.casey@msn.com,8665 Cypress Street ,San Jose,CA,95127,1714319416.005987,csv,False
869,Rodrigo,Durham,Not available,rodrigo.durham@aol.com,82 Old Church Road ,Richmond Hill,NY,11418,1714319416.005987,csv,False
870,Dwain,Carlson,Not available,dwain.carlson@gmail.com,951 North Trusel Ave. ,Smithtown,NY,11787,1714319416.005987,csv,False
871,Erlinda,Humphrey,Not available,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,1714319416.005987,csv,False
872,Silas,Tate,(361) 219-2149,silas.tate@yahoo.com,9754 53rd Court ,Corpus Christi,TX,78418,1714319416.005987,csv,False
873,Patience,Clayton,Not available,patience.clayton@hotmail.com,68 Chestnut Dr. ,Niagara Falls,NY,14304,1714319416.005987,csv,False
874,Mila,Good,Not available,mila.good@yahoo.com,812 East Longbranch Ave. ,Plattsburgh,NY,12901,1714319416.005987,csv,False
875,Tanesha,Sawyer,Not available,tanesha.sawyer@aol.com,9B Kingston Lane ,Rosedale,NY,11422,1714319416.005987,csv,False
876,Onita,Macdonald,Not available,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,1714319416.005987,csv,False
877,Janine,Manning,Not available,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,1714319416.005987,csv,False
878,Melodie,Melton,Not available,melodie.melton@yahoo.com,12 S. 8th Road ,Smithtown,NY,11787,1714319416.005987,csv,False
879,Ethelyn,Ray,Not available,ethelyn.ray@yahoo.com,80 South Sutor Lane ,Garden City,NY,11530,1714319416.005987,csv,False
880,Phebe,Turner,Not available,phebe.turner@aol.com,4 West York Street ,Sunnyside,NY,11104,1714319416.005987,csv,False
881,Chloe,Patel,Not available,chloe.patel@yahoo.com,407 Homewood Street ,Santa Monica,CA,90403,1714319416.005987,csv,False
882,Hilda,Harvey,Not available,hilda.harvey@gmail.com,9808 W. Cleveland Ave. ,Ballston Spa,NY,12020,1714319416.005987,csv,False
883,Gilberte,Duke,(915) 903-7860,gilberte.duke@gmail.com,12 Birchwood Dr. ,El Paso,TX,79930,1714319416.005987,csv,False
884,Willian,Hardin,Not available,willian.hardin@msn.com,836 West Street ,Oswego,NY,13126,1714319416.005987,csv,False
885,Janna,Hayden,Not available,janna.hayden@msn.com,32 Hilldale Street ,Longview,TX,75604,1714319416.005987,csv,False
886,Letisha,May,Not available,letisha.may@yahoo.com,9965 Princeton Lane ,North Tonawanda,NY,14120,1714319416.005987,csv,False
887,Graig,Cannon,Not available,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,1714319416.005987,csv,False
888,Coleen,Navarro,Not available,coleen.navarro@aol.com,990 Broad Rd. ,Webster,NY,14580,1714319416.005987,csv,False
889,Lucilla,Williams,Not available,lucilla.williams@hotmail.com,42 Cedar Street ,San Carlos,CA,94070,1714319416.005987,csv,False
890,Rosanne,George,Not available,rosanne.george@yahoo.com,38 Pleasant St. ,Ossining,NY,10562,1714319416.005987,csv,False
891,Ashlie,Parrish,Not available,ashlie.parrish@hotmail.com,48 Mill Drive ,Monsey,NY,10952,1714319416.005987,csv,False
892,Alissa,Craft,Not available,alissa.craft@hotmail.com,249 Maple Street ,Ossining,NY,10562,1714319416.005987,csv,False
893,Letty,Cobb,Not available,letty.cobb@msn.com,8652 Wellington Street ,Depew,NY,14043,1714319416.005987,csv,False
894,Nathaniel,Richard,Not available,nathaniel.richard@gmail.com,3 Nicolls Lane ,New Windsor,NY,12553,1714319416.005987,csv,False
895,Elaina,Key,Not available,elaina.key@msn.com,1 Main St. ,Plainview,NY,11803,1714319416.005987,csv,False
896,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,9119 W. Victoria St. ,New City,NY,10956,1714319416.005987,csv,False
897,Bettyann,Acosta,(717) 746-6658,bettyann.acosta@gmail.com,7949 Chapel St. ,Lancaster,NY,14086,1714319416.005987,csv,False
898,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,1714319416.005987,csv,False
899,Carisa,Carpenter,Not available,carisa.carpenter@hotmail.com,551 Belmont Lane ,Victoria,TX,77904,1714319416.005987,csv,False
900,Jule,Davenport,Not available,jule.davenport@aol.com,19 River St. ,San Carlos,CA,94070,1714319416.005987,csv,False
901,Lonna,Franks,Not available,lonna.franks@yahoo.com,667 Brickyard Street ,Ontario,CA,91762,1714319416.005987,csv,False
902,Elease,Dejesus,Not available,elease.dejesus@gmail.com,7800 Magnolia Street ,Oswego,NY,13126,1714319416.005987,csv,False
903,Maira,Long,Not available,maira.long@msn.com,7587 Bear Hill Street ,Hicksville,NY,11801,1714319416.005987,csv,False
904,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,283 E. Spring Dr. ,San Jose,CA,95127,1714319416.005987,csv,False
905,Hae,Ramirez,Not available,hae.ramirez@hotmail.com,9367 Lake Street ,Baldwinsville,NY,13027,1714319416.005987,csv,False
906,Erik,Leblanc,Not available,erik.leblanc@aol.com,7 East Nut Swamp Street ,Sugar Land,TX,77478,1714319416.005987,csv,False
907,Daina,Sampson,Not available,daina.sampson@msn.com,556 Wellington St. ,Longview,TX,75604,1714319416.005987,csv,False
908,Delmar,Wise,Not available,delmar.wise@yahoo.com,8355 Kingston Avenue ,Lockport,NY,14094,1714319416.005987,csv,False
909,Alita,Salinas,Not available,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,11553,1714319416.005987,csv,False
910,Elenore,William,Not available,elenore.william@msn.com,23 Rockland St. ,Mcallen,TX,78501,1714319416.005987,csv,False
911,Nikita,Roy,Not available,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,14534,1714319416.005987,csv,False
912,Inocencia,Key,Not available,inocencia.key@hotmail.com,36 Wild Rose Ave. ,Massapequa Park,NY,11762,1714319416.005987,csv,False
913,Liliana,Kerr,Not available,liliana.kerr@yahoo.com,3 Cherry Drive ,Desoto,TX,75115,1714319416.005987,csv,False
914,Hortencia,O'neil,Not available,hortencia.o'neil@hotmail.com,1 Gulf Rd. ,Rockville Centre,NY,11570,1714319416.005987,csv,False
915,Beryl,Bennett,(916) 422-6956,beryl.bennett@aol.com,9563 Edgemont St. ,Sacramento,CA,95820,1714319416.005987,csv,False
916,Alishia,Elliott,Not available,alishia.elliott@aol.com,8905 Courtland Ave. ,Mount Vernon,NY,10550,1714319416.005987,csv,False
917,Vernia,Madden,(248) 206-3697,vernia.madden@aol.com,5 Iroquois Street ,Troy,NY,12180,1714319416.005987,csv,False
918,Kristel,Bullock,Not available,kristel.bullock@yahoo.com,7292 Armstrong Drive ,Smithtown,NY,11787,1714319416.005987,csv,False
919,Ruthanne,Hoover,Not available,ruthanne.hoover@aol.com,835 Paris Hill Road ,Torrance,CA,90505,1714319416.005987,csv,False
920,James,Robles,Not available,james.robles@aol.com,9 Chapel Lane ,North Tonawanda,NY,14120,1714319416.005987,csv,False
921,Evelin,Vargas,Not available,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,1714319416.005987,csv,False
922,Elvia,Cardenas,Not available,elvia.cardenas@hotmail.com,8 Paris Hill St. ,Massapequa,NY,11758,1714319416.005987,csv,False
923,Randee,Pitts,Not available,randee.pitts@msn.com,7371B Essex Street ,Canyon Country,CA,91387,1714319416.005987,csv,False
924,Lea,Irwin,Not available,lea.irwin@gmail.com,845 Adams Lane ,New Windsor,NY,12553,1714319416.005987,csv,False
925,Bryce,Monroe,Not available,bryce.monroe@aol.com,52 Cooper Lane ,Kingston,NY,12401,1714319416.005987,csv,False
926,Katina,Mcintosh,(661) 464-1523,katina.mcintosh@yahoo.com,263 Swanson Dr. ,Bakersfield,CA,93306,1714319416.005987,csv,False
927,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,81 Indian Summer Drive ,New York,NY,10002,1714319416.005987,csv,False
928,Joann,Barber,Not available,joann.barber@gmail.com,8945 Courtland Street ,Santa Monica,CA,90403,1714319416.005987,csv,False
929,Thurman,Ellis,Not available,thurman.ellis@gmail.com,20 Augusta Road ,Pleasanton,CA,94566,1714319416.005987,csv,False
930,Delana,Wagner,Not available,delana.wagner@aol.com,8499 Mill Pond Road ,Clifton Park,NY,12065,1714319416.005987,csv,False
931,Porter,Bass,Not available,porter.bass@hotmail.com,370 North Alderwood Dr. ,San Angelo,TX,76901,1714319416.005987,csv,False
932,Yvonne,Bean,Not available,yvonne.bean@yahoo.com,20 W. Marsh Ave. ,Wappingers Falls,NY,12590,1714319416.005987,csv,False
933,Lurline,Rivers,Not available,lurline.rivers@msn.com,69 Pine Street ,Howard Beach,NY,11414,1714319416.005987,csv,False
934,Ocie,Slater,Not available,ocie.slater@msn.com,7799 W. Bohemia Dr. ,Hamburg,NY,14075,1714319416.005987,csv,False
935,Genevie,Miles,Not available,genevie.miles@aol.com,45 West Sulphur Springs Ave. ,Monroe,NY,10950,1714319416.005987,csv,False
936,Sherilyn,Wilcox,Not available,sherilyn.wilcox@gmail.com,905 North Buckingham Lane ,Ossining,NY,10562,1714319416.005987,csv,False
937,Aida,Koch,Not available,aida.koch@gmail.com,9778 3rd Drive ,West Hempstead,NY,11552,1714319416.005987,csv,False
938,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,1714319416.005987,csv,False
939,Maximina,Hutchinson,(361) 164-3098,maximina.hutchinson@hotmail.com,53 Stillwater Avenue ,Corpus Christi,TX,78418,1714319416.005987,csv,False
940,Marina,Hinton,Not available,marina.hinton@yahoo.com,7440 North Oxford St. ,Encino,CA,91316,1714319416.005987,csv,False
941,Danyell,Dickerson,Not available,danyell.dickerson@msn.com,8306 Fieldstone Dr. ,Central Islip,NY,11722,1714319416.005987,csv,False
942,Davis,Long,(717) 653-1755,davis.long@msn.com,929 Elmwood Dr. ,Lancaster,NY,14086,1714319416.005987,csv,False
943,Lynn,Mcmahon,Not available,lynn.mcmahon@msn.com,9 Surrey St. ,Scarsdale,NY,10583,1714319416.005987,csv,False
944,Tonja,Henderson,Not available,tonja.henderson@aol.com,82 Alton St. ,Scarsdale,NY,10583,1714319416.005987,csv,False
945,Krissy,Ochoa,Not available,krissy.ochoa@msn.com,80 Queen Ave. ,Port Washington,NY,11050,1714319416.005987,csv,False
946,Angella,Bridges,Not available,angella.bridges@yahoo.com,8708 Sycamore St. ,Pittsford,NY,14534,1714319416.005987,csv,False
947,Angele,Castro,Not available,angele.castro@yahoo.com,15 Acacia Drive ,Palos Verdes Peninsula,CA,90274,1714319416.005987,csv,False
948,Siobhan,Lang,Not available,siobhan.lang@gmail.com,3 Monroe Lane ,Levittown,NY,11756,1714319416.005987,csv,False
949,Venessa,Frost,Not available,venessa.frost@msn.com,621 West School Rd. ,Scarsdale,NY,10583,1714319416.005987,csv,False
950,Verna,Solis,(507) 115-1633,verna.solis@yahoo.com,7 Lincoln Lane ,Rochester,NY,14606,1714319416.005987,csv,False
951,Steve,Bender,Not available,steve.bender@gmail.com,908 N. Pennington Dr. ,Scarsdale,NY,10583,1714319416.005987,csv,False
952,Aileen,Marquez,Not available,aileen.marquez@msn.com,8899 Newbridge Street ,Torrance,CA,90505,1714319416.005987,csv,False
953,Kattie,Stevenson,Not available,kattie.stevenson@aol.com,52 Carson Street ,Helotes,TX,78023,1714319416.005987,csv,False
954,Hassan,Nash,Not available,hassan.nash@yahoo.com,8105 University Lane ,Hicksville,NY,11801,1714319416.005987,csv,False
955,Delfina,Gilliam,Not available,delfina.gilliam@hotmail.com,9463 Bayberry Rd. ,West Babylon,NY,11704,1714319416.005987,csv,False
956,Venus,Hewitt,Not available,venus.hewitt@msn.com,9835 Old Cemetery Lane ,Farmingdale,NY,11735,1714319416.005987,csv,False
957,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5 Briarwood St. ,Anaheim,CA,92806,1714319416.005987,csv,False
958,Ciera,Koch,Not available,ciera.koch@gmail.com,881 Lawrence Drive ,Euless,TX,76039,1714319416.005987,csv,False
959,Christel,Barber,(916) 679-3547,christel.barber@hotmail.com,320 Briarwood Lane ,Sacramento,CA,95820,1714319416.005987,csv,False
960,Arline,Lawson,(516) 792-3395,arline.lawson@gmail.com,48 Whitemarsh Lane ,Hempstead,NY,11550,1714319416.005987,csv,False
961,Iva,Wilcox,Not available,iva.wilcox@aol.com,452 South Mayflower Drive ,Kingston,NY,12401,1714319416.005987,csv,False
962,Maple,Griffin,Not available,maple.griffin@gmail.com,20 Glendale Drive ,Copperas Cove,TX,76522,1714319416.005987,csv,False
963,Anisha,Lang,Not available,anisha.lang@aol.com,265 Peachtree St. ,Rome,NY,13440,1714319416.005987,csv,False
964,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,3 Thomas St. ,Corpus Christi,TX,78418,1714319416.005987,csv,False
965,Margit,Osborn,Not available,margit.osborn@yahoo.com,909 Gulf Drive ,Plainview,NY,11803,1714319416.005987,csv,False
966,Novella,Patel,Not available,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,1714319416.005987,csv,False
967,Laurette,Hebert,Not available,laurette.hebert@msn.com,18 South Constitution Court ,Canandaigua,NY,14424,1714319416.005987,csv,False
968,Jonna,Brown,Not available,jonna.brown@aol.com,1 Spring Drive ,Mahopac,NY,10541,1714319416.005987,csv,False
969,Jennell,Solis,(507) 421-7354,jennell.solis@hotmail.com,194 2nd Rd. ,Rochester,NY,14606,1714319416.005987,csv,False
970,Ruth,Horton,Not available,ruth.horton@gmail.com,488 Mulberry Ave. ,Hollis,NY,11423,1714319416.005987,csv,False
971,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,1714319416.005987,csv,False
972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,11561,1714319416.005987,csv,False
973,Margaretta,Clayton,Not available,margaretta.clayton@yahoo.com,524 San Pablo Ave. ,Ridgecrest,CA,93555,1714319416.005987,csv,False
974,Marcell,Barrett,Not available,marcell.barrett@gmail.com,266 Elm Drive ,Astoria,NY,11102,1714319416.005987,csv,False
975,Annis,Sanchez,(424) 352-6275,annis.sanchez@aol.com,4 Edgewater Road ,Los Angeles,CA,90008,1714319416.005987,csv,False
976,Ayanna,Cherry,Not available,ayanna.cherry@yahoo.com,8829 Galvin Rd. ,Smithtown,NY,11787,1714319416.005987,csv,False
977,Barton,Cox,Not available,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,11701,1714319416.005987,csv,False
978,Diana,Reyes,Not available,diana.reyes@msn.com,7415 Annadale St. ,Bronx,NY,10451,1714319416.005987,csv,False
979,Ingeborg,Ellison,Not available,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,14850,1714319416.005987,csv,False
980,Carter,Booth,Not available,carter.booth@msn.com,82 Beech Drive ,Port Chester,NY,10573,1714319416.005987,csv,False
981,Christel,Cardenas,(562) 342-8083,christel.cardenas@aol.com,428 S. Swanson Drive ,Long Beach,NY,11561,1714319416.005987,csv,False
982,Orval,Hunter,Not available,orval.hunter@aol.com,35 Wagon Drive ,San Angelo,TX,76901,1714319416.005987,csv,False
983,Marguerite,Berger,Not available,marguerite.berger@aol.com,875 Arch Lane ,Fullerton,CA,92831,1714319416.005987,csv,False
984,Ivette,Warren,Not available,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,1714319416.005987,csv,False
985,Milagros,Weber,Not available,milagros.weber@hotmail.com,7591 Glendale Ave. ,Harlingen,TX,78552,1714319416.005987,csv,False
986,Marcel,Lindsay,Not available,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,10562,1714319416.005987,csv,False
987,Louis,Powell,Not available,louis.powell@aol.com,368 Sugar Rd. ,Staten Island,NY,10301,1714319416.005987,csv,False
988,Vanda,Holmes,Not available,vanda.holmes@aol.com,9835 Wild Rose Drive ,Syosset,NY,11791,1714319416.005987,csv,False
989,Loreen,Byers,Not available,loreen.byers@yahoo.com,83 S. Rockledge Circle ,South Ozone Park,NY,11420,1714319416.005987,csv,False
990,Casimira,Chapman,Not available,casimira.chapman@yahoo.com,67 Snake Hill St. ,Monroe,NY,10950,1714319416.005987,csv,False
991,Brigida,Larson,Not available,brigida.larson@hotmail.com,8789 Sycamore Lane ,Canyon Country,CA,91387,1714319416.005987,csv,False
992,Chere,Alston,Not available,chere.alston@gmail.com,16 Lower River Street ,Patchogue,NY,11772,1714319416.005987,csv,False
993,Giovanna,Jefferson,Not available,giovanna.jefferson@gmail.com,9394 Riverside St. ,Ridgecrest,CA,93555,1714319416.005987,csv,False
994,Demarcus,Reese,Not available,demarcus.reese@gmail.com,8087 Armstrong Dr. ,Yorktown Heights,NY,10598,1714319416.005987,csv,False
995,Amina,Salazar,Not available,amina.salazar@aol.com,944 Wellington Street ,Canandaigua,NY,14424,1714319416.005987,csv,False
996,Serafina,Clemons,Not available,serafina.clemons@gmail.com,851 Brown Ave. ,Shirley,NY,11967,1714319416.005987,csv,False
997,Trinidad,Mcclain,Not available,trinidad.mcclain@msn.com,98 Tunnel Drive ,Baldwin,NY,11510,1714319416.005987,csv,True
998,Heather,Chaney,Not available,heather.chaney@yahoo.com,4 Morris Dr. ,Jamestown,NY,14701,1714319416.005987,csv,False
999,Latoya,Johns,Not available,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,1714319416.005987,csv,False
1000,Shiloh,Reeves,Not available,shiloh.reeves@msn.com,818 Kirkland Lane ,West Babylon,NY,11704,1714319416.005987,csv,False
1001,Lee,Roman,(631) 913-6967,lee.roman@gmail.com,4 Canal Ave. ,Brentwood,NY,11717,1714319416.005987,csv,False
1002,Cami,Williamson,Not available,cami.williamson@hotmail.com,9511A Windsor Drive ,Massapequa,NY,11758,1714319416.005987,csv,False
1003,Sharell,Ross,Not available,sharell.ross@msn.com,7830 Devonshire Ave. ,Vista,CA,92083,1714319416.005987,csv,False
1004,Jerald,Blackwell,Not available,jerald.blackwell@hotmail.com,8364 South Wakehurst Ave. ,East Elmhurst,NY,11369,1714319416.005987,csv,False
1005,Ruthanne,Franco,Not available,ruthanne.franco@yahoo.com,61 Applegate St. ,Astoria,NY,11102,1714319416.005987,csv,False
1006,Marjory,Leonard,Not available,marjory.leonard@msn.com,800 Greystone Lane ,Apple Valley,CA,92307,1714319416.005987,csv,False
1007,Jimmy,Russell,Not available,jimmy.russell@hotmail.com,33 Iroquois Ave. ,Howard Beach,NY,11414,1714319416.005987,csv,False
1008,Berneice,Pollard,Not available,berneice.pollard@hotmail.com,607 Bohemia Street ,Forney,TX,75126,1714319416.005987,csv,False
1009,Deangelo,Cooley,Not available,deangelo.cooley@aol.com,3 NE. Edgewood Rd. ,Rosedale,NY,11422,1714319416.005987,csv,False
1010,Katia,Henry,Not available,katia.henry@msn.com,69 E. Columbia Ave. ,Bethpage,NY,11714,1714319416.005987,csv,False
1011,Sebrina,Gross,Not available,sebrina.gross@yahoo.com,993 Glendale Drive ,Garland,TX,75043,1714319416.005987,csv,False
1012,Josephine,Dale,Not available,josephine.dale@aol.com,8214 West Drive ,Baldwinsville,NY,13027,1714319416.005987,csv,False
1013,Alma,Peck,Not available,alma.peck@aol.com,298 South Bay Meadows Drive ,Corona,NY,11368,1714319416.005987,csv,False
1014,Ling,Newman,Not available,ling.newman@msn.com,832 Spring Road ,South Richmond Hill,NY,11419,1714319416.005987,csv,False
1015,Nichelle,Rosario,Not available,nichelle.rosario@hotmail.com,709 Dunbar Ave. ,Garden City,NY,11530,1714319416.005987,csv,False
1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,57 Shadow Brook Road ,New York,NY,10002,1714319416.005987,csv,False
1017,Philip,Bryan,(510) 533-4262,philip.bryan@hotmail.com,914 Devonshire Court ,Oakland,CA,94603,1714319416.005987,csv,False
1018,Carita,Salinas,Not available,carita.salinas@yahoo.com,90 Griffin Street ,Maspeth,NY,11378,1714319416.005987,csv,False
1019,Janie,Herrera,Not available,janie.herrera@gmail.com,652 Westport Street ,Elmhurst,NY,11373,1714319416.005987,csv,False
1020,Lorraine,Marks,Not available,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,94070,1714319416.005987,csv,False
1021,Nicolas,Carlson,Not available,nicolas.carlson@yahoo.com,7899 Spruce Street ,Saint Albans,NY,11412,1714319416.005987,csv,False
1022,Hye,Mercer,Not available,hye.mercer@gmail.com,9681 Redwood St. ,Mahopac,NY,10541,1714319416.005987,csv,False
1023,Adena,Blake,Not available,adena.blake@hotmail.com,684 Westport Drive ,Ballston Spa,NY,12020,1714319416.005987,csv,False
1024,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,79930,1714319416.005987,csv,False
1025,Daphine,Willis,Not available,daphine.willis@msn.com,152 Shady St. ,Farmingdale,NY,11735,1714319416.005987,csv,False
1026,Jenine,Dawson,Not available,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,13760,1714319416.005987,csv,False
1027,Shanita,Wiley,Not available,shanita.wiley@yahoo.com,121 Bridge Lane ,Saint Albans,NY,11412,1714319416.005987,csv,False
1028,Shanna,Bonner,Not available,shanna.bonner@msn.com,386 Lafayette Road ,Canandaigua,NY,14424,1714319416.005987,csv,False
1029,Ping,Quinn,Not available,ping.quinn@gmail.com,9051 Hanover Dr. ,Rowlett,TX,75088,1714319416.005987,csv,True
1030,Saran,Moses,Not available,saran.moses@yahoo.com,94 Hall Dr. ,Brooklyn,NY,11201,1714319416.005987,csv,False
1031,Tonja,Bean,Not available,tonja.bean@aol.com,9 Middle River St. ,Fairport,NY,14450,1714319416.005987,csv,False
1032,Vernon,Knowles,Not available,vernon.knowles@yahoo.com,5 Olive Lane ,Huntington Station,NY,11746,1714319416.005987,csv,False
1033,Jeannette,Skinner,Not available,jeannette.skinner@yahoo.com,8886 High Point Drive ,Forest Hills,NY,11375,1714319416.005987,csv,False
1034,Rico,Salas,Not available,rico.salas@msn.com,8041 Walt Whitman St. ,Centereach,NY,11720,1714319416.005987,csv,False
1035,Tangela,Hurley,Not available,tangela.hurley@msn.com,49 North Cross St. ,Campbell,CA,95008,1714319416.005987,csv,False
1036,Randee,Lester,Not available,randee.lester@gmail.com,81 Bear Hill Street ,Centereach,NY,11720,1714319416.005987,csv,False
1037,Ashanti,Hammond,Not available,ashanti.hammond@msn.com,9202 W. Lyme Ave. ,Nanuet,NY,10954,1714319416.005987,csv,False
1038,Garry,Juarez,Not available,garry.juarez@hotmail.com,670 Nut Swamp Drive ,Forest Hills,NY,11375,1714319416.005987,csv,False
1039,Bee,Baker,Not available,bee.baker@aol.com,307 E. Magnolia St. ,Liverpool,NY,13090,1714319416.005987,csv,False
1040,Shantae,Hammond,Not available,shantae.hammond@hotmail.com,526 Harvard Drive ,Victoria,TX,77904,1714319416.005987,csv,False
1041,Bettye,Espinoza,Not available,bettye.espinoza@yahoo.com,76 Rockwell Street ,Oswego,NY,13126,1714319416.005987,csv,False
1042,Larissa,Hays,Not available,larissa.hays@aol.com,66 2nd Drive ,Elmont,NY,11003,1714319416.005987,csv,False
1043,Diane,Jones,Not available,diane.jones@gmail.com,859 Prince St. ,Fresh Meadows,NY,11365,1714319416.005987,csv,False
